date,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
20160414,0.5854166812,0.7766564383,1.2721229053,1.7815160547,0.495466467,1.0048596164
20160415,0.5780098247,0.742566013,1.2290495451,1.7442734088,0.4864835321,1.0017073958
20160418,0.5515019893,0.7476599307,1.2495630575,1.7625689138,0.5019031268,1.0149089831
20160419,0.5641408347,0.7624694952,1.2664330276,1.7773682486,0.5039635324,1.0148987534
20160420,0.5565661357,0.7911092706,1.3261337683,1.8375636506,0.5350244977,1.04645438
20160421,0.5530167765,0.8020897514,1.3447161857,1.8516204168,0.5426264343,1.0495306654
20160422,0.5902624967,0.821007713,1.3697022149,1.876234247,0.5486945019,1.055226534
20160425,0.5839023793,0.8264970465,1.3890720604,1.9037024573,0.5625750139,1.0772054108
20160426,0.6092964859,0.8415904889,1.3998069129,1.918765398,0.558216424,1.0771749091
20160427,0.5934089987,0.7870709797,1.3339311623,1.8396963477,0.5468601826,1.052625368
20160428,0.606516546,0.768279934,1.2952282642,1.8143696994,0.5269483302,1.0460897654
20160429,0.6421975588,0.7760912297,1.3171875577,1.8249163058,0.541096328,1.0488250761
20160502,0.6300169866,0.7764793724,1.3377677931,1.8645624585,0.5612884207,1.0880830861
20160503,0.6039933738,0.74513218,1.266643262,1.7883870819,0.521511082,1.0432549019
20160504,0.5739509917,0.7349363921,1.248900412,1.7674900245,0.5139640199,1.0325536324
20160505,0.5826647981,0.7015398546,1.2170596206,1.7361881191,0.515519766,1.0346482645
20160506,0.568010394,0.7105984268,1.2431799852,1.7701800232,0.5325815584,1.0595815964
20160509,0.5589749219,0.6835625523,1.2086868029,1.7423957924,0.5251242506,1.0588332401
20160510,0.5717149102,0.7179206578,1.2222838929,1.7511383134,0.5043632351,1.0332176556
20160511,0.5647387138,0.7134346979,1.2123378003,1.7267891185,0.4989031024,1.0133544206
20160512,0.5735989263,0.7440483126,1.2432549891,1.7546924838,0.4992066765,1.0106441712
20160513,0.6143618882,0.7356765348,1.2159975146,1.7042405993,0.4803209798,0.9685640645
20160516,0.6135729276,0.7673293122,1.2680254583,1.7600682049,0.5006961461,0.9927388927
20160517,0.6428488359,0.8140067033,1.3038887912,1.7793462247,0.4898820879,0.9653395214
20160518,0.700598156,0.8845311867,1.389080815,1.8611429037,0.5045496283,0.976611717
20160519,0.6613958937,0.8762641613,1.3775114293,1.8585564826,0.501247268,0.9822923213
20160520,0.7195447449,0.879845363,1.3643462658,1.8462659951,0.4845009028,0.9664206321
20160523,0.711459006,0.8906515958,1.3725474922,1.8446746933,0.4818958964,0.9540230975
20160524,0.7334215295,0.8982556296,1.4087890232,1.872124871,0.5105333936,0.9738692414
20160525,0.7101161697,0.9018952624,1.4035688453,1.8730745363,0.5016735829,0.9711792739
20160526,0.678402818,0.8416969322,1.3536622712,1.835139244,0.511965339,0.9934423118
20160527,0.7212112327,0.8872169225,1.3931154689,1.8528564258,0.5058985464,0.9656395033
20160531,0.7568135034,0.882096945,1.3905869665,1.815038333,0.5084900215,0.932941388
20160601,0.7514690545,0.9149207577,1.3902735606,1.8047730023,0.4753528029,0.8898522446
20160602,0.7460955104,0.8897459877,1.3677572718,1.7679694391,0.4780112841,0.8782234514
20160603,0.709597159,0.7909398202,1.2433211898,1.6739435033,0.4523813696,0.8830036831
20160606,0.6733663703,0.7923637963,1.2603117487,1.7045788867,0.4679479524,0.9122150904
20160607,0.6559204067,0.7746857544,1.2370193877,1.6851427855,0.4623336333,0.9104570311
20160608,0.6659495704,0.7764374996,1.2374149695,1.669676726,0.4609774699,0.8932392264
20160609,0.6562853221,0.7606434878,1.2283278052,1.6535664798,0.4676843174,0.892922992
20160610,0.6544889322,0.7409068639,1.1734569455,1.6053586496,0.4325500816,0.8644517857
20160613,0.6450445403,0.7186201576,1.1366686724,1.5788103751,0.4180485148,0.8601902175
20160614,0.6391904504,0.7222682155,1.144897828,1.5751902338,0.4226296125,0.8529220183
20160615,0.605190458,0.6709411505,1.0813974963,1.5369990361,0.4104563458,0.8660578856
20160616,0.5911373894,0.6882902809,1.0974621881,1.5441283127,0.4091719072,0.8558380318
20160617,0.6133500295,0.6938780424,1.1214495384,1.5754353803,0.427571496,0.8815573379
20160620,0.6359555063,0.7503176976,1.1937386457,1.6525358026,0.4434209481,0.902218105
20160621,0.6136111027,0.7322453124,1.2092030831,1.6667185534,0.4769577707,0.934473241
20160622,0.6157263997,0.7339705376,1.1881336041,1.6446154545,0.4541630665,0.9106449169
20160623,0.6219643567,0.7675106897,1.2434043157,1.7077588997,0.475893626,0.94024821
20160624,0.5705385937,0.6439707914,1.0628542314,1.5200124122,0.41888344,0.8760416208
20160627,0.5267179988,0.5889646567,0.976086952,1.4020832949,0.3871222953,0.8131186382
20160628,0.524443523,0.6164519279,1.0055385557,1.4233332814,0.3890866278,0.8068813535
20160629,0.5179756692,0.6340281256,1.0540647084,1.4673575943,0.4200365828,0.8333294687
20160630,0.5228061713,0.5972012265,1.0071474505,1.4183336446,0.409946224,0.8211324181
20160701,0.5252594647,0.614081982,1.0065785168,1.3991818257,0.3924965348,0.7850998437
20160705,0.5234857848,0.5583839293,0.9468672883,1.3266490618,0.388483359,0.7682651325
20160706,0.525975297,0.5830536838,0.9493673377,1.3230123389,0.3663136539,0.7399586551
20160707,0.5324087421,0.5961748364,0.9673968661,1.3418882559,0.3712220297,0.7457134195
20160708,0.5309964544,0.6054537125,0.9543766462,1.308669922,0.3489229337,0.7032162095
20160711,0.5624862515,0.6568648821,1.0258189796,1.3802493217,0.3689540975,0.7233844396
20160712,0.5770914816,0.6819282659,1.089395486,1.4577794657,0.4074672201,0.7758511998
20160713,0.571787037,0.6718325957,1.0669307563,1.4235394132,0.3950981606,0.7517068175
20160714,0.5905140729,0.6852306458,1.1040263418,1.4850827153,0.418795696,0.7998520695
20160715,0.5892390823,0.7025974514,1.1176430286,1.4932075565,0.4150455772,0.7906101051
20160718,0.5975412589,0.6761204334,1.1428704735,1.5202756278,0.4667500401,0.8441551944
20160719,0.5922030224,0.6777749679,1.1187272827,1.489724619,0.4409523148,0.8119496511
20160720,0.6031568301,0.6952516423,1.1481754557,1.5234752571,0.4529238134,0.8282236148
20160721,0.5978036431,0.673179978,1.1050844379,1.5001131998,0.4319044599,0.8269332218
20160722,0.6211541474,0.6986304725,1.1282233263,1.5063011474,0.4295928538,0.8076706749
20160725,0.6257704209,0.7475753204,1.1519960674,1.5097743195,0.404420747,0.7621989991
20160726,0.6162501164,0.7253986369,1.1530796202,1.5008513439,0.4276809833,0.775452707
20160727,0.5983431864,0.7071633484,1.0940312253,1.4362351916,0.3868678769,0.7290718432
20160728,0.5886873718,0.6928821731,1.0919190667,1.4469587212,0.3990368936,0.7540765481
20160729,0.6214932792,0.6408625998,1.0421320984,1.3910669618,0.4012694986,0.750204362
20160801,0.5918678825,0.6749199522,1.0929995629,1.4578402166,0.4180796107,0.7829202644
20160802,0.6026219695,0.6786324272,1.1048436167,1.4922763291,0.4262111895,0.8136439019
20160803,0.6173299598,0.6726888561,1.0871629887,1.4807093929,0.4144741326,0.8080205368
20160804,0.6008884848,0.6589878712,1.0430885425,1.4350281298,0.3841006713,0.7760402586
20160805,0.6548302026,0.7344530289,1.1545363472,1.5188329613,0.4200833183,0.7843799324
20160808,0.6289456508,0.7323020392,1.1575556565,1.5282901222,0.4252536173,0.795988083
20160809,0.651899828,0.7185726103,1.1226146918,1.4816948606,0.4040420815,0.7631222503
20160810,0.6392433536,0.6891853347,1.0876951927,1.4470892293,0.398509858,0.7579038946
20160811,0.6504100488,0.7516638907,1.1590192944,1.5060078752,0.4073554037,0.7543439845
20160812,0.6416714232,0.7085081713,1.1146355154,1.4627486644,0.4061273441,0.7542404931
20160815,0.6312690368,0.7337734611,1.1489476616,1.5018484425,0.4151742005,0.7680749814
20160816,0.6385328415,0.7435594421,1.1735150895,1.5160383243,0.4299556474,0.7724788822
20160817,0.6174849705,0.7296885513,1.147823002,1.487211736,0.4181344507,0.7575231847
20160818,0.60444211,0.7019546673,1.1221348588,1.4650390641,0.4201801915,0.7630843968
20160819,0.6402059216,0.7493322059,1.1781618629,1.5076356127,0.428829657,0.7583034068
20160822,0.6172513486,0.7432261102,1.1544506632,1.4674634738,0.411224553,0.7242373636
20160823,0.6081378958,0.7451608314,1.153889485,1.4766665334,0.4087286536,0.731505702
20160824,0.5989717776,0.7510886773,1.1533277249,1.4901883462,0.4022390476,0.7390996689
20160825,0.6229118694,0.7810024786,1.1811845476,1.5024081428,0.400182069,0.7214056642
20160826,0.6386815489,0.839051714,1.2518935091,1.5509174331,0.4128417951,0.7118657191
20160829,0.6404067699,0.8010891811,1.1884907413,1.4882949148,0.3874015602,0.6872057337
20160830,0.6395860759,0.7950772413,1.1974564944,1.4942214021,0.4023792531,0.6991441608
20160831,0.6841738371,0.8336686815,1.2327496438,1.5101269795,0.3990809623,0.676458298
20160901,0.7003527456,0.8065266317,1.2134660261,1.5011079462,0.4069393944,0.6945813145
20160902,0.7010196955,0.8062855323,1.225637005,1.5383661364,0.4193514727,0.7320806041
20160906,0.6564073016,0.7549916889,1.1515592454,1.4689786902,0.3965675565,0.7139870013
20160907,0.6569609505,0.7624288946,1.158972677,1.4729104768,0.3965437824,0.7104815822
20160908,0.6813063928,0.8048257902,1.2105333899,1.5348303279,0.4057075997,0.7300045377
20160909,0.7137491309,0.8201373161,1.2575327539,1.6136198166,0.4373954378,0.7934825005
20160912,0.7038878989,0.7999356242,1.2317900829,1.5930581984,0.4318544587,0.7931225742
20160913,0.7166538969,0.8387919029,1.2821276364,1.6628975669,0.4433357335,0.824105664
20160914,0.6851211745,0.7915993275,1.2412723338,1.6307794634,0.4496730063,0.8391801359
20160915,0.681725313,0.7560712531,1.2123319116,1.6253725293,0.4562606585,0.8693012762
20160916,0.6783101712,0.8106675107,1.2364927473,1.6240160536,0.4258252366,0.8133485429
20160919,0.6761288301,0.8177458102,1.2567333197,1.6486961793,0.4389875095,0.8309503691
20160920,0.6890699072,0.8135379919,1.235650649,1.633122929,0.4221126571,0.8195849371
20160921,0.6732821902,0.8172257978,1.2217207249,1.6040516006,0.4044949271,0.7868258028
20160922,0.6615309099,0.813005822,1.2022213324,1.581102385,0.3892155104,0.768096563
20160923,0.6497123353,0.7929215477,1.1930488607,1.5864776134,0.400127313,0.7935560657
20160926,0.6221928358,0.7761207453,1.1567523389,1.5429684892,0.3806315936,0.7668477439
20160927,0.6310499342,0.7718184262,1.1507345632,1.5157295428,0.378916137,0.7439111166
20160928,0.631563469,0.7714928181,1.1606202174,1.5281145858,0.3891273993,0.7566217677
20160929,0.6362909429,0.7591860588,1.1426614389,1.512966411,0.3834753801,0.7537803522
20160930,0.6802780108,0.8012979499,1.1862803623,1.5780734734,0.3849824124,0.7767755235
20161003,0.6900247473,0.8263877954,1.2145981477,1.5958063795,0.3882103523,0.7694185841
20161004,0.7103055396,0.8570521639,1.2628403338,1.6575796105,0.4057881699,0.8005274466
20161005,0.6992352039,0.8602779999,1.2781383796,1.6814349517,0.4178603797,0.8211569518
20161006,0.7157117737,0.8832119873,1.3187196078,1.7154510504,0.4355076205,0.8322390631
20161007,0.7164599185,0.874647002,1.2946080923,1.7003912132,0.4199610903,0.8257442112
20161011,0.7274957399,0.9036358643,1.3372034768,1.7411753769,0.4335676125,0.8375395126
20161012,0.7082309972,0.8990109488,1.3399626047,1.7436318118,0.4409516559,0.844620863
20161013,0.7129933462,0.8824361294,1.3062504511,1.7163629235,0.4238143217,0.8339267941
20161014,0.7097149432,0.8777709829,1.3375508559,1.7797331908,0.459779873,0.9019622079
20161017,0.6875638465,0.8597010312,1.2997669877,1.7444254307,0.4400659565,0.8847243995
20161018,0.6800963122,0.8469722912,1.2707652478,1.7157626025,0.4237929566,0.8687903113
20161019,0.6725862512,0.8382196193,1.2750771744,1.7202393012,0.4368575551,0.8820196819
20161020,0.6691355535,0.8575465007,1.3048248983,1.73758431,0.4472783976,0.8800378093
20161021,0.6944676789,0.8608458467,1.285307601,1.7133056836,0.4244617543,0.8524598369
20161024,0.6924873595,0.8748406107,1.3174436869,1.740655912,0.4426030762,0.8658153013
20161025,0.6890439762,0.8822299815,1.3074460444,1.7305714094,0.4252160629,0.8483414279
20161026,0.6897560268,0.8896412953,1.3341602499,1.766664697,0.4445189546,0.8770234017
20161027,0.6820966212,0.9051924045,1.3817592423,1.8251183906,0.4765668378,0.9199259861
20161028,0.6785922882,0.8801465076,1.3557302977,1.8173657561,0.4755837901,0.9372192485
20161031,0.6996894832,0.8617318022,1.3494808684,1.7947964707,0.4877490662,0.9330646685
20161101,0.6964629508,0.8566256955,1.3364753571,1.791145787,0.4798496616,0.9345200915
20161102,0.6854185539,0.8359137494,1.3060734406,1.7673578607,0.4701596912,0.9314441113
20161103,0.6860461184,0.8307609654,1.310447556,1.7797431962,0.4796865906,0.9489822308
20161104,0.6788343083,0.8080143391,1.2784580421,1.7447208775,0.470443703,0.9367065384
20161107,0.6925463056,0.841401912,1.3359336938,1.7934989284,0.4945317818,0.9520970164
20161108,0.7209664362,0.8794669137,1.3721286017,1.8230944497,0.492661688,0.943627536
20161109,0.7455749386,0.9137243514,1.5171242057,2.0301983242,0.6033998543,1.1164739728
20161110,0.7823013617,0.940201619,1.6084727819,2.1263835772,0.6682711629,1.1861819582
20161114,0.8061827863,1.0270947102,1.7339107941,2.2388459792,0.7068160839,1.211751269
20161115,0.7990792387,1.0101567904,1.7110252311,2.1987837472,0.7008684407,1.1886269568
20161116,0.8000564532,1.0170980067,1.7206115514,2.1925652588,0.7035135447,1.1754672521
20161117,0.8132567619,1.0600162566,1.7839553822,2.2746011076,0.7239391256,1.214584851
20161118,0.8306196725,1.0710561135,1.8410173966,2.3316611412,0.7699612831,1.2606050277
20161121,0.8173880062,1.0802468335,1.8047209519,2.2887561122,0.7244741184,1.2085092787
20161122,0.82256819,1.0833280411,1.8127946501,2.2792665954,0.729466609,1.1959385543
20161123,0.8526489704,1.1106176189,1.8733899087,2.3223486502,0.7627722898,1.2117310313
20161125,0.8508014155,1.124988306,1.8847559006,2.3336468827,0.7597675946,1.2086585767
20161128,0.841679811,1.0999721478,1.8335148634,2.286327883,0.7335427156,1.1863557352
20161129,0.8343847883,1.0868444141,1.8268394619,2.272501534,0.7399950478,1.1856571199
20161130,0.9068368197,1.116400062,1.8913476073,2.3540185969,0.7749475453,1.2376185349
20161201,0.9031912378,1.1475112052,1.9485182191,2.4277870455,0.8010070139,1.2802758403
20161202,0.8995258341,1.092073356,1.8677097238,2.3675704357,0.7756363678,1.2754970797
20161205,0.8962679813,1.1225279886,1.8970948357,2.3730319585,0.7745668471,1.2505039699
20161206,0.9122470298,1.1103038534,1.8783011641,2.3678204274,0.7679973107,1.257516574
20161207,0.904603891,1.0901244325,1.8325695075,2.3190523486,0.742445075,1.2289279161
20161208,0.9088071109,1.1056041664,1.8782984715,2.3901701448,0.7726943051,1.2845659784
20161209,0.9289324969,1.1310706545,1.9258187335,2.4368502064,0.794748079,1.3057795519
20161212,0.9258597803,1.1400366022,1.9193182841,2.4416836533,0.7792816819,1.3016470511
20161213,0.9221442847,1.1717100881,1.9407152647,2.4408509769,0.7690051766,1.2691408888
20161214,0.9587250359,1.2636655858,2.0844588062,2.5462137596,0.8207932204,1.2825481738
20161215,0.9469935837,1.2755680201,2.1136110735,2.5698883206,0.8380430534,1.2943203005
20161216,0.9108716498,1.2633500123,2.0863327517,2.566853028,0.8229827394,1.3035030157
20161219,0.8994059411,1.2325693844,2.0418289932,2.5140014074,0.8092596088,1.281432023
20161220,0.8996402857,1.230345451,2.0634979951,2.533923705,0.8331525441,1.303578254
20161221,0.8875407545,1.2098923466,2.0419998451,2.5116231311,0.8321074985,1.3017307845
20161222,0.9124858937,1.2177685518,2.0587037805,2.527102482,0.8409352287,1.3093339302
20161223,0.916897232,1.2297295821,2.0454956507,2.5129456741,0.8157660686,1.283216092
20161227,0.9055062461,1.249327576,2.0700159344,2.538241059,0.8206883584,1.288913483
20161228,0.8931731637,1.224602759,2.0126289452,2.4866222116,0.7880261862,1.2620194526
20161229,0.8976053486,1.1793556245,1.9511910419,2.4610297188,0.7718354174,1.2816740943
20161230,0.9353383407,1.1991594286,1.9384043281,2.4284603112,0.7392448995,1.2293008826
20170103,0.9350777179,1.2238634025,1.9510163457,2.4279668326,0.7271529432,1.2041034301
20170104,0.9105621311,1.2335351489,1.9379002694,2.4235471647,0.7043651205,1.1900120158
20170105,0.8702578959,1.169965725,1.8501092648,2.3299983648,0.6801435398,1.1600326398
20170106,0.8925444875,1.221217079,1.9328018994,2.4056714554,0.7115848204,1.1844543764
20170109,0.8691038615,1.18470445,1.8819965229,2.3491745901,0.6972920729,1.1644701401
20170110,0.8797278236,1.1844291358,1.8867420523,2.3609543837,0.7023129165,1.1765252479
20170111,0.8705077408,1.1881446317,1.8947513867,2.3583399712,0.706606755,1.1701953395
20170112,0.8692197862,1.1718873506,1.8767017073,2.346726848,0.7048143567,1.1748394974
20170113,0.8959502951,1.1976089536,1.8993844782,2.3783451488,0.7017755246,1.1807361952
20170117,0.8707683522,1.1502971761,1.8221994744,2.3093878889,0.6719022983,1.1590907128
20170118,0.8775811841,1.2144507894,1.944586562,2.414096801,0.7301357726,1.1996460116
20170119,0.8722152486,1.214213679,1.9707364044,2.4587220894,0.7565227254,1.2445084104
20170120,0.8668185748,1.1836575704,1.942738416,2.451549697,0.7590808456,1.2678921266
20170123,0.8216096115,1.1402213176,1.8686169138,2.380165059,0.7283955962,1.2399437414
20170124,0.8407878844,1.1845636144,1.934101111,2.4501680929,0.7495374966,1.2656044785
20170125,0.8435078188,1.1964934489,1.9784323065,2.4941055667,0.7819388576,1.2976121178
20170126,0.8420883455,1.1921532092,1.9569259235,2.4859929747,0.7647727143,1.2938397655
20170127,0.8573327447,1.191882688,1.9420044145,2.4696599282,0.7501217265,1.2777772402
20170130,0.8657645716,1.1910668893,1.9433382991,2.470919426,0.7522714098,1.2798525367
20170131,0.904356702,1.2165785548,1.9306356522,2.4347254648,0.7140570974,1.21814691
20170201,0.8841583508,1.2204650749,1.9419339945,2.4490755009,0.7214689196,1.228610426
20170202,0.8793959498,1.2085573973,1.9322187823,2.4414214581,0.723661385,1.2328640608
20170203,0.8940921315,1.1985978983,1.9176476277,2.4402621602,0.7190497294,1.2416642619
20170206,0.864013025,1.1487277218,1.8553343427,2.3809583272,0.7066066209,1.2322306054
20170207,0.8670084286,1.1684438323,1.857701161,2.3700901352,0.6892573287,1.2016463029
20170208,0.8621193891,1.1444450153,1.8156717192,2.3026931878,0.6712267039,1.1582481725
20170209,0.8651263409,1.1881230779,1.8753859577,2.3763643474,0.6872628798,1.1882412695
20170210,0.8880171018,1.2000026608,1.8964011667,2.392098889,0.6963985059,1.1920962282
20170213,0.8893482558,1.2077745979,1.9239153769,2.4206916092,0.716140779,1.2129170113
20170214,0.9005150388,1.2478766697,1.9768255464,2.4618829648,0.7289488767,1.2140062951
20170215,0.9278732659,1.2559095385,1.9988720101,2.4748822093,0.7429624716,1.2189726708
20170216,0.8987872017,1.2236683376,1.9498941074,2.4290784992,0.7262257698,1.2054101616
20170217,0.9181874182,1.1994214294,1.9140050691,2.4014769071,0.7145836397,1.2020554777
20170221,0.898482029,1.2112496271,1.9292933971,2.407444153,0.71804377,1.1961945259
20170222,0.8893720821,1.1949412861,1.9186305115,2.3849051435,0.7236892254,1.1899638574
