date,low,high,close,volume,open
2008-01-09,137.97,141.06,141.05,3775600,139.27
2008-01-10,139.64,143.07001,142.03999,4253400,139.94
2008-01-11,139.56,141.8,140.32001,4095900,140.99001
2008-01-14,140.67,141.94,141.75,2627800,141.3
2008-01-15,138.17999,140.36,138.24001,2257000,139.96001
2008-01-16,136.53,139.37,137.36,4081300,137.61
2008-01-17,133.19,137.96001,133.5,4405100,137.88
2008-01-18,131.38,135.27,132.78999,3633900,134.41
2008-01-22,124.98,132.41,131.21001,5856200,126.73
2008-01-23,127.11,134.21001,134.06,5779800,127.48
2008-01-24,133.59,135.69,135.22,4314900,134.53
2008-01-25,132.86,137.03,133.21001,5300200,136.75999
2008-01-28,132.33,135.60001,135.55,3775800,133.52
2008-01-29,135.13,136.67,136.27,2061600,136.36
2008-01-30,135.39,138.75999,135.59,3761600,135.84
2008-01-31,133.45,138.78999,137.53999,4137300,133.67
2008-02-01,137.78999,139.85001,139.7,2544600,138.19
2008-02-04,138.14,139.58,138.3,1751800,139.45
2008-02-05,133.946,136.50999,134.00999,3907900,136.14
2008-02-06,132.7,135.5,132.98,2600600,134.78
2008-02-07,131.97,135.03999,133.98,3447800,132.38
2008-02-08,132.38,134.47,133.38,2521800,133.5
2008-02-11,132.28999,134.48,134.17,3504200,133.39
2008-02-12,134.25,136.56,135.21001,2943200,135.17
2008-02-13,135.42,137.28999,136.89,3021300,136.34
2008-02-14,135.07001,137.24001,135.23,2684800,137.24001
2008-02-15,134.17999,135.39999,135.3,2808400,134.75
2008-02-19,134.88,137.59,135.31,3492300,137.59
2008-02-20,134.03999,136.82001,136.36,3898300,134.28999
2008-02-21,134.35001,137.25999,134.78999,3284700,136.89999
2008-02-22,133.14,135.99001,135.92,2547000,135.2
2008-02-25,135.07001,137.89799,137.59,2085800,135.84
2008-02-26,136.8,139.23,138.60001,2123100,137
2008-02-27,137.67999,139.39999,138.39,1864200,137.85001
2008-02-28,136.83,138.2,137.19,2679100,137.56
2008-02-29,133.02,135.90401,133.75,2487500,135.86
2008-03-03,132.5,134.06,133.7,5488300,133.39999
2008-03-04,131.23,133.64999,133.14999,3817400,132.44
2008-03-05,132.59,135.00999,134.19,2899300,133.67999
2008-03-06,130.89,133.4794,131.03999,2476900,133.27
2008-03-07,128.81,131.98,129.99001,4391700,130.00999
2008-03-10,127.82,130.14,128.13,3040300,130.08
2008-03-11,129.2,132.66,132.61,3830200,130.96001
2008-03-12,131.39999,134.00999,131.55,2058500,133.02
2008-03-13,128.85001,132.85001,132.14,4754300,129.84
2008-03-14,128.08,133.05,129.48,4410400,133.05
2008-03-17,126.33,129.46001,128.16,3764200,126.55
2008-03-18,130.22,133.62,133.62,3220300,130.87
2008-03-19,130.5,134.89999,130.56,3725600,134.37
2008-03-20,130.14,133.77,133.34,2471000,130.87
2008-03-24,134.16,136.71001,135.60001,3380900,134.27
2008-03-25,134.09,135.77,135.32001,8063500,135.11
2008-03-26,133.45,134.8,133.45,2467400,134.73
2008-03-27,132.60001,134.66,132.75,2194900,134.50999
2008-03-28,131.32001,133.56,131.62,2300500,133.19
2008-03-31,131.32001,132.95,132.23,2841600,131.48
2008-04-01,133.75999,137.10001,137.10001,3117700,133.91
2008-04-02,136.23,137.88,136.82001,2852700,137.32001
2008-04-03,135.95,137.64999,137.00999,2635900,136.14
2008-04-04,136.36,138.17999,137.21001,2749100,137.28
2008-04-07,136.96001,138.77,137.24001,1905200,138.14
2008-04-08,136.2,137.16,136.75999,4251200,136.42999
2008-04-09,135.12,137.03,135.64999,2012900,136.81
2008-04-10,135.13,136.88,136.16,2210800,135.63
2008-04-11,133.23,135.2,133.52,2217300,134.67
2008-04-14,132.77,133.758,133,1918700,133.38
2008-04-15,132.56,133.89999,133.72,2172100,133.75999
2008-04-16,134.75,136.72701,136.42,2617800,134.77
2008-04-17,135.89,137.05,136.63,2631100,136.22
2008-04-18,138.53,139.7856,139.19,3823200,139.17
2008-04-21,138.08,139.19,138.95,3697300,138.45
2008-04-22,137.13,138.5,137.92,2655900,138.37
2008-04-23,137.34,138.98,138.10001,1868700,138.3
2008-04-24,137.28,139.94,138.97,1929700,138.28999
2008-04-25,138.14999,140.11,139.97,2921300,139.67
2008-04-28,139.60001,140.466,139.83,2038600,140.13
2008-04-29,138.83,139.89999,139.23,2512800,139.64
2008-04-30,138.56,140.75999,138.61,5008400,139.56
2008-05-01,138.5,141.24001,141.14999,5431300,138.60001
2008-05-02,140.7926,142.61,141.58,4586700,142.61
2008-05-05,140.64,141.75999,140.91,4158600,141.33
2008-05-06,139.91,142.41,142.10001,2737900,140.21001
2008-05-07,139.35001,142.25,139.526,3264300,142.13
2008-05-08,139.22,140.53999,140.08,3388500,140.00999
2008-05-09,138.67999,139.61,139.11,4711200,138.78999
2008-05-12,138.95,140.74001,140.67,2561900,139.46001
2008-05-13,139.95,141.11,140.60001,2864700,141.07001
2008-05-14,141.10001,142.42,141.16,4241400,141.28999
2008-05-15,141.03999,142.84,142.78999,2217800,141.27
2008-05-16,141.84,143.10001,142.84,3332200,143.07001
2008-05-19,142.56,144.44,143.10001,2190200,143.03999
2008-05-20,141.28999,142.56,141.91,4611900,142.50999
2008-05-21,139.27,142.33,139.56,4289600,142.02
2008-05-22,139.48,140.38,139.74001,2401100,139.66
2008-05-23,137.8,139.42,138.06,2536400,139.31
2008-05-27,137.75,139.21001,138.97,4400200,138.05
2008-05-28,138.25,139.64999,139.64999,2754500,139.39
2008-05-29,139.32001,141.14,140.28,3014700,139.32001
2008-05-30,140.28999,140.95,140.39,4142200,140.69
2008-06-02,138.27,140.08,139.02,4718600,140.02
2008-06-03,137.44,139.84,138.31,2575300,139.53999
2008-06-04,137.7,139.38,138.31,4644900,137.95
2008-06-05,138.55,141.03999,140.82001,4639400,138.8
2008-06-06,136.56,140.026,136.56,6213900,139.84
2008-06-09,135.64999,137.72,136.82001,3677900,137.13
2008-06-10,135.74001,137.28999,136.3,3515600,135.85001
2008-06-11,133.92999,136.28,133.92999,2856100,136.19
2008-06-12,133.74001,135.97,134.58,3012400,134.78999
2008-06-13,134.82001,136.62,136.62,5364900,135.42999
2008-06-16,135.66,137.13,136.59,4016900,135.72
2008-06-17,135.61,137.32001,135.61,4279300,137.31
2008-06-18,133.95,135.25999,134.50999,7346600,134.97
2008-06-19,133.7,135.42999,134.91,3840500,134.35001
2008-06-20,132.08,133.94,132.5,4008400,133.75
2008-06-23,132.19,133.07001,132.48,2944500,132.96001
2008-06-24,130.42999,132.64,131.46001,4645100,131.3
2008-06-25,131.84,133.62,132.24001,5448600,131.89999
2008-06-26,128.32001,130.96001,128.33,5207000,130.78999
2008-06-27,127.27,129.06,128.06,6571300,128.55
2008-06-30,127.51,129.14,128,3850300,128.11
2008-07-01,126.16,128.69,128.57001,6472700,126.77
2008-07-02,126.26,129.37,126.26,3660600,129.07001
2008-07-03,125.25,127.33,126.33,4094700,127.33
2008-07-07,124.16,127.56,125.29,10545100,126.99
2008-07-08,124.43,127.62,127.49,6740800,125.2
2008-07-09,124.644,127.97,124.68,4145900,127.75
2008-07-10,123.83,125.96,125.62,4280800,124.69
2008-07-11,122.72,125.97,124.26,6491800,124.18
2008-07-14,122.62,125.69,123.1,4179600,125.58
2008-07-15,120.25,123.67,121.62,8831700,122
2008-07-16,121.33,124.8,124.63,4052800,121.93
2008-07-17,124.33,126.48,126.16,5598400,125.39
2008-07-18,125.39,126.5,126.06,4103000,126.41
2008-07-21,125.77,127.01,126.22,3321200,126.76
2008-07-22,125.11,128.02,127.85,4143900,125.36
2008-07-23,127.81,129.37,128.42999,7051900,128.14999
2008-07-24,125.39,128.64999,125.65,5137200,128.53999
2008-07-25,125.38,126.52,125.89,3301600,126.1
2008-07-28,123.66,126.26,123.86,2877800,125.65
2008-07-29,124.05,126.52,126.46,3267600,124.2
2008-07-30,126.74,128.67999,128.66,4347400,127.27
2008-07-31,126.86,128.78,127.05,3107400,127.62
2008-08-01,125.67,127.49,126.32,3145700,127.38
2008-08-04,124.99,126.34,125.14,2565000,126.22
2008-08-05,126.12,128.64999,128.64999,2642100,126.28
2008-08-06,127.9,129.53,129.33,2440300,128.28999
2008-08-07,126.78,128.64999,127.15,1790900,128.2
2008-08-08,126.62,130.16,129.84,1945500,126.76
2008-08-11,129.47,131.72,130.88,3076500,129.73
2008-08-12,128.94,130.58,129.52,2259300,130.5
2008-08-13,127.91,129.83,129.05,3475000,128.98
2008-08-14,127.99,130.49001,129.75999,2026800,128.09
2008-08-15,129.52,130.71001,130.28999,1969000,130.12
2008-08-18,127.871,130.73,128.53999,2836600,130.73
2008-08-19,126.75,127.9,127.25,2010200,127.62
2008-08-20,126.57,128.14999,127.96,2367400,127.62
2008-08-21,126.85,128.64999,128.22,1523300,126.98
2008-08-22,128.802,129.88,129.74001,1762400,128.94
2008-08-25,126.98,129.06,127.35,2064500,128.97
2008-08-26,126.81,128.08,127.64,1477800,127.32
2008-08-27,127.52,129.05,128.72,1261100,127.8
2008-08-28,129.37,130.556,130.55,2156000,129.45
2008-08-29,128.83,130.36,128.94,1972800,129.89
2008-09-02,127.76,130.92,128.35001,3701100,130.31
2008-09-03,127.17,128.7,128.25999,2728200,128.10001
2008-09-04,124.22,127.42,124.29,2891200,127.15
2008-09-05,122.32,125.134,124.89,2413400,123.47
2008-09-08,125.32,128.46001,127.46,4762700,128.3
2008-09-09,123.13,127.53,123.14,6747400,127.29
2008-09-10,122.82,125.1,123.78,3299500,124.09
2008-09-11,121.81,125.76,125.66,3084200,122.36
2008-09-12,124.07,126.21,125.96,3524500,124.53
2008-09-15,120.33,124.47,120.52,9182300,121.97
2008-09-16,117.34,122.24,122.04,13552200,117.4
2008-09-17,116.2,120.56,116.5,6806200,119.8
2008-09-18,114.01,122,120.78,13529900,118.14
2008-09-19,124.25,128.79999,125.96,5636700,138.35001
2008-09-22,121.24,125.63,121.61,3731600,125.37
2008-09-23,119.42,122.9,119.42,6166600,121.75
2008-09-24,118.69,120.5496,119.4,3059300,120.03
2008-09-25,119.29,122.11,121.15,4731600,119.8
2008-09-26,118.68,121.63,121.36,4576600,119.14
2008-09-29,111.07,119.5,112.35,12131900,119.33
2008-09-30,112.96,117.5,116.82,6804000,113.74
2008-10-01,114.16,116.89,115.9,11319300,115.37
2008-10-02,111.27,115.35,111.63,7451900,115.18
2008-10-03,109.89,115.66,110.25,10776900,113.09
2008-10-06,100.81,107.81,106.59,13657200,107.33
2008-10-07,99.6,107.52,100.4,10834400,106.99
2008-10-08,92,102.36,98.38,15229000,97.74
2008-10-09,91.1,100.81,91.89,16950700,99.85
2008-10-10,83.78,94.13,91.5,17234500,86.99
2008-10-13,93.34,101.01,100.91,6511200,94.17
2008-10-14,97.35,106.26,99.95,13265400,105.01
2008-10-15,90.69,97.94,90.79,8677300,97.89
2008-10-16,86.7,94.93,94.71,18654300,91.43
2008-10-17,91.71,98.77,94.21,13233300,92.19
2008-10-20,94.58,98.782,98.75,7405600,95.65
2008-10-21,95.442,98.818,95.57,8433600,97.26
2008-10-22,87.74,93.68,90.34,8730300,93.4
2008-10-23,86,92.61,91.1,16961200,90.47
2008-10-24,84.12,90.05,87.63,12867100,84.72
2008-10-27,84.68,89.67,84.78,7370700,86.14
2008-10-28,84.72,94.33,94.19,9834100,87.59
2008-10-29,92.28,97.39,92.29,8778100,93.86
2008-10-30,93.08,96.67,95.67,7995000,95.88
2008-10-31,94.69,98.75,97.39,7769500,95.32
2008-11-03,96.16,97.89,97,4855500,97
2008-11-04,98.44,101.072,100.65,5401300,99.22
2008-11-05,95.26,100.4,95.86,6519000,99.41
2008-11-06,90.29,95.59,90.9,8329500,94.74
2008-11-07,91.06,93.61,93.24,6955100,91.88
2008-11-10,91.1,95.7,92.47,5100100,95.31
2008-11-11,88.84,92.19,90.19,7727000,90.89
2008-11-12,85.425,89.12,85.81,7657100,88.4
2008-11-13,82.26,91.82,91.66,13221700,86.28
2008-11-14,87.4,92.25,87.74,9168200,89.57
2008-11-17,85.32,88.7,85.47,8416700,86.46
2008-11-18,83.09,87.16,86.25,8536300,85.33
2008-11-19,81.08,87.01,81.38,10614800,86.07
2008-11-20,75.21,82.64,75.99,18043700,80.31
2008-11-21,74.5,80.66,80.47,15983000,77.61
2008-11-24,81.34,87.17,84.89,17197600,82.12
2008-11-25,83.97,87.66,86.26,20445800,87.49
2008-11-26,84.4,89.33,89.22,13837000,84.455
2008-11-28,88.67,90.29,90.12,5602200,88.75
2008-12-01,82.11,87.71,82.24,16389600,87.66
2008-12-02,82.4,85.65,85.48,19067000,83.66
2008-12-03,83.29,87.99,87.67,13416800,83.56
2008-12-04,83.89,88.23,85.07,16779400,86.22
2008-12-05,82.396,88.63,88.21,18271400,83.78
2008-12-08,90,92.59,91.32,8221000,90.58
2008-12-09,89.16,92.32,89.64,8625000,90.55
2008-12-10,89.18,91.55,90.56,6652800,90.57
2008-12-11,87.54,91.19,88.21,6433000,89.72
2008-12-12,85.34,89.06,88.67,6698200,85.75
2008-12-15,86.44,89.34,87.72,4971800,89.14
2008-12-16,88.3937,92.21,92.05,6841700,88.58
2008-12-17,90.25,92.62,91.14,6554900,91.03
2008-12-18,88.38,91.87,89.47,6720300,91.58
2008-12-19,88.9984,91.29,89.23,5039400,89.97
2008-12-22,86.36,89.57,88.04,5311300,89.57
2008-12-23,86.69,88.82,86.97,5118500,88.5
2008-12-24,86.233,87.09,86.85,1731900,86.72
2008-12-26,86.73,87.5,87.4,1550800,87.5
2008-12-29,85.81,87.518,87.25,3312800,87.47
2008-12-30,87.32,89.28,89.14,4783200,87.78
2008-12-31,89.1,91.21,90.31,8350000,89.35
2009-01-02,90.1,93.66,93.26,3876800,90.75
2009-01-05,92.08,93.84,93.02,6354100,92.83
2009-01-06,92.9,94.65,93.61,6393500,93.92
2009-01-07,90.42,92.47,90.86,4366100,92.11
2009-01-08,89.88,91.26,91.26,3967600,90.34
2009-01-09,89.02,91.5,89.26,2805200,91.39
2009-01-12,86.63,89.1184,87.21,3357500,89.03
2009-01-13,86.42,87.95,87.28,4676000,86.93
2009-01-14,83.9,85.93,84.52,4953400,85.84
2009-01-15,81.93,85.44,84.7,7358500,84.3
2009-01-16,83.25,86.145,85.23,6183700,86.05
2009-01-20,80.66,84.69,80.74,6411300,84.43
2009-01-21,80.68,84.43,84.25,5428600,82.2
2009-01-22,81.36,84.22,83.02,8406000,82.62
2009-01-23,80.763,84.18,83.22,7720500,81.1
2009-01-26,83,85.55,83.9,6167800,83.81
2009-01-27,83.76,85.32,84.74,5010300,84.31
2009-01-28,86.26,88.14,87.56,6240200,86.61
2009-01-29,84.67,86.56,84.73,5338700,86.35
2009-01-30,82.39,85.45,82.97,6251800,85.21
2009-02-02,81.51,83.37,82.72,4195100,81.72
2009-02-03,82.42,84.56,83.93,4168600,83.27
2009-02-04,83.246,85.54,83.54,4904800,84.45
2009-02-05,82.3,85.48,84.81,5686600,82.87
2009-02-06,84.87,87.53,87.18,5173600,85.08
2009-02-09,86.54,87.94,87.38,4078900,87.16
2009-02-10,82.63,87.21,83.23,7292600,86.47
2009-02-11,82.61,84.26,83.79,5518600,83.73
2009-02-12,81.22,84.03,83.93,7899000,82.35
2009-02-13,82.94,84.41,82.99,5675500,83.78
2009-02-17,79.35,80.784,79.35,8828600,80.33
2009-02-18,78.48,80.13,79.23,5474000,79.95
2009-02-19,78.2,80.315,78.41,4858700,80.03
2009-02-20,75.93,78.5,77.63,8373600,76.9
2009-02-23,74.75,78.41,74.92,6002700,78.4
2009-02-24,75.02,78.115,77.7,7655300,75.44
2009-02-25,75.8,78.59,76.97,7857800,77.35
2009-02-26,75.69,78.53,75.78,6962100,77.93
2009-02-27,73.983,75.71,74.21,8721300,74.24
2009-03-02,70.52,73.05,70.79,10064400,72.63
2009-03-03,69.77,71.83,70.18,5877600,71.76
2009-03-04,70.56,73.01,71.95,6954300,71.4
2009-03-05,68.3,71,68.96,8166900,70.25
2009-03-06,67.2203,70.58,68.95,8247600,69.56
2009-03-09,67.85,70.13,68.19,6439600,68.16
2009-03-10,69.49,72.5,72.37,8715500,69.66
2009-03-11,72,73.89,72.72,9033400,73.12
2009-03-12,72.12,75.92,75.67,11723200,72.74
2009-03-13,74.9,76.55,76.28,8082000,76.18
2009-03-16,75.94,78.146,76.09,10316600,77.18
2009-03-17,75.62,78.47,78.37,6984500,76.19
2009-03-18,77.25,81.1,79.97,10263500,78
2009-03-19,78.88,81.2,79.08,10164900,81.14
2009-03-20,77.27,79.6,77.4,8213100,79.52
2009-03-23,79.16,83.05,83.04,8837800,79.59
2009-03-24,81.27,83.12,81.45,7858300,81.99
2009-03-25,79.28,82.92,81.57,7907800,81.44
2009-03-26,81.69,83.5,83.3,8810300,82.47
2009-03-27,81.52,82.7,81.8,6124800,82.21
2009-03-30,78.13,80.08,78.99,6650100,79.97
2009-03-31,79.26,81.27,79.62,8959600,79.78
2009-04-01,78.55,81.62,81.26,6667300,78.74
2009-04-02,82.95,84.83,83.63,10098800,83.28
2009-04-03,82.88,84.49,84.45,6818500,83.7
2009-04-06,82.51,84.01,83.75,5049900,83.57
2009-04-07,81.72,82.85,81.8,5112300,82.41
2009-04-08,81.76,83.15,82.7,4594800,82.28
2009-04-09,84.56,86.01,86,4758600,84.9
2009-04-13,84.8,86.76,86.1,4030600,85.15
2009-04-14,84.3,85.98,84.57,5225000,85.26
2009-04-15,83.8,85.638,85.48,3943000,84.03
2009-04-16,85,87.36,86.77,4234300,86.15
2009-04-17,86.36,87.87,87.28,3864000,87.04
2009-04-20,83.55,85.89,83.69,3182100,85.8
2009-04-21,82.97,85.3546,85.32,6603300,83.03
2009-04-22,84.29,86.56,84.77,9039000,84.52
2009-04-23,83.85,85.66,85.6,5367600,84.93
2009-04-24,85.95,87.53,86.87,4053100,86.28
2009-04-27,85.76,87.23,86.11,4590000,85.91
2009-04-28,85,86.82,85.83,4961200,85.19
2009-04-29,86.55,88.58,87.6,4432200,86.77
2009-04-30,87.19,89.25,87.69,10533800,88.78
2009-05-01,86.95,88.44,88.12,3632900,87.7
2009-05-04,88.63,91.19,91.15,3523300,88.82
2009-05-05,90.1,91.16,90.77,5741800,90.83
2009-05-06,90.86,92.45,92.34,6352300,91.92
2009-05-07,90.54,93.39,91.04,7551500,93.32
2009-05-08,91.68,93.47,93.23,4632600,92.34
2009-05-11,91.29,92.32,91.41,5411900,91.96
2009-05-12,90.1,92.06,91.24,4827600,91.85
2009-05-13,88.73,90.25,89.04,6179300,89.95
2009-05-14,88.76,90.36,89.65,4711800,89.02
2009-05-15,88.37,90.25,88.94,4604100,89.64
2009-05-18,89.62,91.55,91.44,3264600,89.77
2009-05-19,91.08,92.22,91.33,4147800,91.45
2009-05-20,90.66,93.05,90.76,5735800,92.21
2009-05-21,88.51,90.05,89.4,3998400,89.68
2009-05-22,88.936,90.25,89.22,5367900,89.7
2009-05-26,88.56,91.79,91.6,4804500,88.58
2009-05-27,89.78,91.99,89.89,5038700,91.7
2009-05-28,89.33,91.56,91.13,4055900,90.72
2009-05-29,90.94,93.01,92.81,7027600,91.67
2009-06-01,93.69,95.43,95.023,3855900,93.9
2009-06-02,94.44,95.64,95.14,4839200,94.72
2009-06-03,93.02,94.3998,93.94,6783000,94.33
2009-06-04,93.57,94.93,94.82,3358800,94.26
2009-06-05,94.06,95.94,94.86,5884000,95.81
2009-06-08,93.32,95.36,94.48,3251400,94.1
2009-06-09,94.3,95.41,94.92,3770100,94.94
2009-06-10,93.47,95.78,94.66,3117700,95.74
2009-06-11,94.87,96.39,95.08,2915600,94.93
2009-06-12,94.27,95.39,95.39,2517900,94.64
2009-06-15,92.68,94.26,93.18,2959800,94.21
2009-06-16,91.82,93.55,91.94,5855400,93.45
2009-06-17,91.09,92.57,91.77,5618700,91.91
2009-06-18,91.54,92.93,92.31,2794400,91.96
2009-06-19,92.31,93.49,92.84,3271200,93.35
2009-06-22,90.02,91.94,90.03,6064000,91.9
2009-06-23,89.12,90.16,89.64,5674900,89.78
2009-06-24,89.88,91.36,90.39,3525500,90.45
2009-06-25,89.85,92.44,92.31,4822000,89.97
2009-06-26,91.57,92.53,92.01,7585700,92.06
2009-06-29,91.89,93.1,92.98,3518300,92.38
2009-06-30,91.55,93.33,92.35,4749200,93.02
2009-07-01,92.52,93.52,92.63,7699900,92.61
2009-07-02,90.05,91.45,90.07,3868200,91.44
2009-07-06,88.96,90.21,90.1,5612500,89.23
2009-07-07,88.3,90.1883,88.33,4642900,89.95
2009-07-08,87.3,89.08,88.29,6816100,88.8
2009-07-09,88.2,89.18,88.51,4831300,88.82
2009-07-10,87.63,88.75,88.2503,4725200,87.98
2009-07-13,87.8899,90.44,90.39,3199000,88.55
2009-07-14,90.02,90.98,90.96,6877400,90.62
2009-07-15,91.99,93.8,93.6,3290800,92.12
2009-07-16,93.12,94.8,94.44,2420800,93.3
2009-07-17,93.85,94.6101,94.48,2729800,94.32
2009-07-20,94.482,95.59,95.33,3849900,94.98
2009-07-21,94.72,96.21,95.79,3620200,96.16
2009-07-22,95.2,96.42,95.84,3557900,95.33
2009-07-23,95.85,98.39,97.96,2916200,95.93
2009-07-24,97,98.44,98.39,8785600,97.43
2009-07-27,97.66,98.73,98.67,5627900,98.24
2009-07-28,97.38,98.68,98.41,3002100,97.98
2009-07-29,97.29,98.24,97.93,3677600,97.74
2009-07-30,98.91,100.14,98.95,3260000,99.16
2009-07-31,98.708,99.76,99.17,3430900,99.01
2009-08-03,99.64,100.85,100.67,3324600,100.15
2009-08-04,100.11,101.16,100.98,3250000,100.3
2009-08-05,99.91,101.17,100.69,3038100,101.11
2009-08-06,99.75,101.32,100.23,2803200,101.18
2009-08-07,100.71,102.35,101.49,2578700,101.28
2009-08-10,100.61,101.538,101.34,2760400,101.06
2009-08-11,99.78,100.93,100,5343600,100.88
2009-08-12,99.85,101.88,101.12,2591700,99.85
2009-08-13,100.58,101.93,101.88,5158200,101.58
2009-08-14,100.01,101.92,101.05,3872500,101.89
2009-08-17,98.43,99.25,98.57,2980400,99.15
2009-08-18,98.67,99.76,99.52,5599900,98.88
2009-08-19,98.586,100.62,100.3,7211600,98.66
2009-08-20,100.21,101.54,101.31,2216800,100.38
2009-08-21,101.952,103.46,103.28,1940700,102.17
2009-08-24,102.93,104.28,103.27,1972400,103.72
2009-08-25,103.27,104.49,103.5,2973100,103.73
2009-08-26,102.822,103.95,103.46,2647700,103.16
2009-08-27,102.28,104.05,103.78,1798600,103.37
2009-08-28,103,104.67,103.73,2488300,104.57
2009-08-31,102.146,102.89,102.8,2699700,102.67
2009-09-01,100.3,103.66,100.5,3501400,102.29
2009-09-02,99.89,100.76,100.11,2553800,100.08
2009-09-03,99.94,101.09,100.92,1517900,100.7
2009-09-04,100.87,102.43,102.36,2243100,101.2
2009-09-08,102.742,103.38,103.27,1506800,103.33
2009-09-09,103.15,104.42,104.06,1701500,103.44
2009-09-10,103.57,105.2,105.09,2480300,104.1
2009-09-11,104.64,105.6468,105.14,1538200,105.35
2009-09-14,104.21,105.81,105.71,6769000,104.21
2009-09-15,105.12,106.4648,106.04,3379000,105.79
2009-09-16,106.1,107.7,107.66,2503400,106.46
2009-09-17,106.95,108.42,107.53,3387300,107.53
2009-09-18,107.25,108.04,107.6,3572500,108.02
2009-09-21,106.55,107.58,107.29,7399800,106.8
2009-09-22,107.48,108.24,107.94,2065500,107.98
2009-09-23,106.36,108.37,106.56,3701300,107.7
2009-09-24,104.91,106.98,105.32,4716000,106.72
2009-09-25,104.43,105.7,104.86,4080900,105.11
2009-09-28,105.1775,106.88,106.62,3114200,105.23
