caldt,vwretd,vwretx,totval,usdval,usdcnt,spindx,sprtrn
20100505,-0.0061,-0.006426,10813803400,10883698700,500,1165.9,-0.006561
20100506,-0.032201,-0.032346,10464018800,10813803400,500,1128.15,-0.032378
20100507,-0.015477,-0.01548,10303370100,10464018800,500,1110.88,-0.015308
20100510,0.043619,0.043581,10752397500,10303370100,500,1159.73,0.043974
20100511,-0.003092,-0.00329,10717023900,10752397500,500,1155.79,-0.003397
20100512,0.014099,0.013715,10864006700,10717023900,500,1171.67,0.01374
20100513,-0.012071,-0.012125,10732267500,10864006700,500,1157.44,-0.012145
20100514,-0.018848,-0.018852,10529955800,10732267500,500,1135.68,-0.0188
20100517,0.001267,0.001082,10541351400,10529955800,500,1136.94,0.001109
20100518,-0.013955,-0.014136,10392344700,10541351400,500,1120.8,-0.014196
20100519,-0.005121,-0.005224,10338075500,10392344700,500,1115.05,-0.00513
20100520,-0.038569,-0.038659,9938197360,10338075500,500,1071.59,-0.038976
20100521,0.014701,0.014692,10084254100,9938197360,500,1087.69,0.015024
20100524,-0.012638,-0.012655,9956640590,10084254100,500,1073.65,-0.012908
20100525,0.000262,0.000256,9959140540,9956640590,500,1074.03,0.000354
20100526,-0.005595,-0.005784,9901532010,9959140540,500,1067.95,-0.005661
20100527,0.033149,0.032785,10226153100,9901532010,500,1103.06,0.032876
20100528,-0.012146,-0.012178,10104365700,10226153100,500,1089.41,-0.012375
20100601,-0.017027,-0.017069,9931980310,10104365700,500,1070.71,-0.017165
20100602,0.025802,0.025646,10186699800,9931980310,500,1098.38,0.025843
20100603,0.004262,0.004217,10229615600,10186699800,500,1102.83,0.004051
20100604,-0.034767,-0.034799,9873643270,10229615600,500,1064.88,-0.034411
20100607,-0.013255,-0.013304,9742286080,9873643270,500,1050.47,-0.013532
20100608,0.010932,0.010778,9847287690,9742286080,500,1062,0.010976
20100609,-0.0057,-0.005761,9790556950,9847287690,500,1055.69,-0.005942
20100610,0.029205,0.029195,10076038800,9790556950,500,1086.84,0.029507
20100611,0.004718,0.004366,10120030700,10076038800,500,1091.6,0.00438
20100614,-0.001693,-0.001718,10102648400,10120030700,500,1089.63,-0.001805
20100615,0.023316,0.023309,10338131900,10102648400,500,1115.23,0.023494
20100616,-0.000659,-0.000681,10331086500,10338131900,500,1114.61,-0.000556
20100617,0.001307,0.001176,10343235200,10331086500,500,1116.04,0.001283
20100618,0.00128,0.001278,10356457600,10343235200,500,1117.51,0.001317
20100621,-0.003953,-0.003961,10315480200,10356457600,500,1113.2,-0.003857
20100622,-0.015842,-0.015976,10149948700,10315480200,500,1095.31,-0.016071
20100623,-0.002993,-0.003019,10119303200,10149948700,500,1092.04,-0.002985
20100624,-0.0169,-0.0169,9948290900,10119303200,500,1073.69,-0.016803
20100625,0.002986,0.002986,9977693560,9948290900,500,1076.76,0.002859
20100628,-0.002097,-0.002293,9959361200,9953261340,499,1074.57,-0.002034
20100629,-0.031166,-0.031203,9648601330,9959361200,500,1041.24,-0.031017
20100630,-0.010013,-0.010127,9545850680,9648601330,500,1030.71,-0.010113
20100701,-0.0029,-0.002959,9514936620,9545850680,500,1027.37,-0.00324
20100702,-0.004509,-0.004537,9466565590,9514936620,500,1022.58,-0.004662
20100706,0.005406,0.005406,9517740430,9466565590,500,1028.06,0.005359
20100707,0.031502,0.031022,9813002400,9517740430,500,1060.27,0.031331
20100708,0.009588,0.009551,9906730660,9813002400,500,1070.25,0.009413
20100709,0.007205,0.007205,9978133420,9906730660,500,1077.96,0.007204
20100712,0.000925,0.000895,9987046600,9978133420,500,1078.75,0.000733
20100713,0.015524,0.015443,10141274900,9987046600,500,1095.34,0.015379
20100714,-0.00011,-0.000124,10140056500,10141274900,500,1095.17,-0.000155
20100715,0.001118,0.001118,10163983700,10134042100,499,1096.48,0.001196
20100716,-0.028703,-0.02873,9871978280,10163983700,500,1064.88,-0.02882
20100719,0.005974,0.005957,9930647860,9871978280,500,1071.25,0.005982
20100720,0.011599,0.011019,10040069500,9930647860,500,1083.48,0.011417
20100721,-0.012708,-0.012849,9911465530,10040069500,500,1069.59,-0.01282
20100722,0.022421,0.022391,10133321300,9911465530,500,1093.67,0.022513
20100723,0.008242,0.008231,10221797200,10133321300,500,1102.66,0.00822
20100726,0.01112,0.011112,10335487400,10221797200,500,1115.01,0.0112
20100727,-0.001072,-0.001072,10324421900,10335487400,500,1113.84,-0.001049
20100728,-0.006874,-0.006933,10252838200,10324421900,500,1106.13,-0.006922
20100729,-0.004039,-0.004201,10209765700,10252838200,500,1101.53,-0.004159
20100730,5.2E-05,5.2E-05,10192112100,10209765700,500,1101.6,6.4E-05
20100802,0.021847,0.021837,10414248500,10192112100,500,1125.86,0.022023
20100803,-0.004813,-0.004826,10364079100,10414248500,500,1120.46,-0.004796
20100804,0.006417,0.006079,10427102800,10364079100,500,1127.24,0.006051
20100805,-0.001333,-0.001373,10412795700,10427102800,500,1125.81,-0.001269
20100806,-0.003445,-0.003554,10375790700,10412795700,500,1121.64,-0.003704
20100809,0.005515,0.005494,10432850900,10375790700,500,1127.79,0.005483
20100810,-0.00597,-0.005994,10370321100,10432850900,500,1121.06,-0.005967
20100811,-0.027435,-0.027963,10080331300,10370321100,500,1089.47,-0.028179
20100812,-0.005483,-0.00561,10023782600,10080331300,500,1083.61,-0.005379
20100813,-0.003902,-0.003935,9984343150,10023782600,500,1079.25,-0.004024
20100816,0.000195,0.000143,9985783910,9984343150,500,1079.38,0.00012
20100817,0.012525,0.01223,10107936200,9985783910,500,1092.54,0.012192
20100818,0.001444,0.001305,10121124600,10107936200,500,1094.16,0.001483
20100819,-0.016935,-0.016951,9949565900,10121124600,500,1075.63,-0.016935
20100820,-0.003539,-0.003541,9914333050,9949565900,500,1071.69,-0.003663
20100823,-0.003789,-0.003807,9876593280,9914333050,500,1067.36,-0.00404
20100824,-0.014424,-0.014439,9733983560,9876593280,500,1051.87,-0.014512
20100825,0.003523,0.00341,9767174180,9733983560,500,1055.33,0.003289
20100826,-0.007759,-0.007783,9691155000,9767174180,500,1047.22,-0.007685
20100827,0.01661,0.016344,9858506790,9691155000,500,1064.59,0.016587
20100830,-0.014556,-0.01476,9722377410,9858506790,500,1048.92,-0.014719
20100831,-6.7E-05,-0.00011,9714331820,9722377410,500,1049.33,0.000391
20100901,0.029898,0.0298,10003815400,9714331820,500,1080.29,0.029505
20100902,0.009295,0.009217,10096027500,10003815400,500,1090.1,0.009081
20100903,0.013217,0.013189,10227766400,10096027500,500,1104.51,0.013219
20100907,-0.011149,-0.011204,10113330800,10227766400,500,1091.84,-0.011471
20100908,0.006537,0.0063,10177040200,10113330800,500,1098.87,0.006439
20100909,0.004791,0.004785,10225942400,10177040200,500,1104.18,0.004832
20100910,0.004883,0.004863,10275685800,10225942400,500,1109.55,0.004863
20100913,0.011574,0.011224,10391071900,10275685800,500,1121.9,0.011131
20100914,-0.000482,-0.000488,10385973500,10391071900,500,1121.1,-0.000713
20100915,0.003594,0.003572,10423075800,10385973500,500,1125.07,0.003541
20100916,-0.000121,-0.000277,10420193500,10423075800,500,1124.66,-0.000364
20100917,0.001005,0.001001,10430629100,10420193500,500,1125.59,0.000827
20100920,0.015202,0.015174,10589157000,10430629100,500,1142.71,0.01521
20100921,-0.002731,-0.002747,10560071700,10589157000,500,1139.78,-0.002564
20100922,-0.004449,-0.004572,10511791500,10560071700,500,1134.28,-0.004825
20100923,-0.008258,-0.008258,10424983100,10511791500,500,1124.83,-0.008331
20100924,0.020923,0.020922,10643729700,10424983100,500,1148.67,0.021194
20100927,-0.005518,-0.005528,10584889100,10643729700,500,1142.16,-0.005667
20100928,0.005024,0.004844,10636163100,10584889100,500,1147.7,0.00485
20100929,-0.002404,-0.00252,10609364500,10636163100,500,1144.73,-0.002588
20100930,-0.003101,-0.003106,10565213300,10609364500,500,1141.2,-0.003084
20101001,0.00445,0.004425,10611413200,10565213300,500,1146.24,0.004416
20101004,-0.007918,-0.00845,10521751500,10611413200,500,1137.03,-0.008035
20101005,0.020519,0.020518,10737632300,10521751500,500,1160.75,0.020861
20101006,6.4E-05,-0.000429,10733020700,10737632300,500,1159.97,-0.000672
20101007,-0.001618,-0.001628,10715544200,10733020700,500,1158.06,-0.001647
20101008,0.006125,0.006119,10781108100,10715544200,500,1165.15,0.006122
20101011,0.000207,0.000207,10783335300,10781108100,500,1165.32,0.000146
20101012,0.003756,0.003755,10823829600,10783335300,500,1169.77,0.003819
20101013,0.007272,0.007167,10901410500,10823829600,500,1178.1,0.007121
20101014,-0.003865,-0.003865,10859258800,10901410500,500,1173.81,-0.003641
20101015,0.002134,0.002134,10882994400,10859258800,500,1176.19,0.002028
20101018,0.007368,0.007353,10963035600,10882994400,500,1184.71,0.007244
20101019,-0.015835,-0.015835,10789437300,10963035600,500,1165.9,-0.015877
20101020,0.010449,0.010303,10900661700,10789437300,500,1178.17,0.010524
20101021,0.002,0.001945,10921803200,10900661700,500,1180.26,0.001774
20101022,0.002272,0.002272,10946488700,10921803200,500,1183.08,0.002389
20101025,0.00228,0.002273,10971928300,10946488700,500,1185.62,0.002147
20101026,0.000284,0.000284,10975670900,10971928300,500,1185.64,1.7E-05
20101027,-0.002547,-0.002676,10946300000,10975670900,500,1182.45,-0.002691
20101028,0.001307,0.001213,10959581200,10946300000,500,1183.78,0.001125
20101029,-0.000142,-0.000142,10950115500,10959581200,500,1183.26,-0.000439
20101101,0.00074,0.00074,10958069600,10950115500,500,1184.38,0.000947
20101102,0.007736,0.007731,11042799100,10958069600,500,1193.57,0.007759
20101103,0.003861,0.003683,11083472000,11042799100,500,1197.96,0.003678
20101104,0.01933,0.019157,11295647500,11083472000,500,1221.06,0.019283
20101105,0.003984,0.003925,11339981800,11295647500,500,1225.85,0.003923
20101108,-0.002,-0.002133,11315791100,11339981800,500,1223.25,-0.002121
20101109,-0.007598,-0.007912,11226255400,11315791100,500,1213.4,-0.008052
20101110,0.004364,0.004174,11273117900,11226255400,500,1218.71,0.004376
20101111,-0.004139,-0.004139,11226461100,11273117900,500,1213.54,-0.004242
20101112,-0.011796,-0.011846,11093542100,11226461100,500,1199.21,-0.011808
20101115,-0.001374,-0.001433,11080054700,11093542100,500,1197.75,-0.001217
20101116,-0.015729,-0.016011,10902539000,11080054700,500,1178.34,-0.016205
20101117,0.00029,0.000121,10912633200,10898113800,499,1178.59,0.000212
20101118,0.015284,0.015272,11078621000,10912633200,500,1196.69,0.015357
20101119,0.002599,0.002461,11106189700,11078621000,500,1199.73,0.00254
20101122,-0.001372,-0.001425,11090338800,11106189700,500,1197.84,-0.001575
20101123,-0.014258,-0.014304,10931698000,11090338800,500,1180.73,-0.014284
20101124,0.015003,0.014954,11095175600,10931698000,500,1198.35,0.014923
20101126,-0.007258,-0.007493,11011632000,11095175600,500,1189.4,-0.007469
20101129,-0.001085,-0.00137,10996548100,11011632000,500,1187.76,-0.001379
20101130,-0.005854,-0.005906,10948613300,10996548100,500,1180.55,-0.00607
20101201,0.021595,0.021448,11183521600,10948613300,500,1206.07,0.021617
20101202,0.012844,0.012829,11327000000,11183521600,500,1221.53,0.012818
20101203,0.002709,0.002575,11355975500,11327000000,500,1224.71,0.002603
20101206,-0.001162,-0.001196,11342391300,11355975500,500,1223.12,-0.001298
20101207,0.000655,0.000638,11349625700,11342391300,500,1223.75,0.000515
20101208,0.003878,0.003568,11390430400,11349625700,500,1228.28,0.003702
20101209,0.00398,0.003897,11434814300,11390430400,500,1233,0.003843
20101210,0.00613,0.006122,11504838200,11434814300,500,1240.4,0.006002
20101213,0.000224,6.7E-05,11505656200,11504838200,500,1240.46,4.8E-05
20101214,0.001005,0.000989,11517034400,11505656200,500,1241.59,0.000911
20101215,-0.004986,-0.005014,11459284700,11517034400,500,1235.23,-0.005122
20101216,0.006158,0.005981,11527820400,11459284700,500,1242.87,0.006185
20101217,0.001119,0.001112,11541810200,11527820400,500,1243.91,0.000837
20101220,0.002366,0.002342,11599218400,11541810200,500,1247.08,0.002548
20101221,0.006134,0.005994,11668204100,11599218400,500,1254.6,0.00603
20101222,0.003422,0.003274,11706408800,11668204100,500,1258.84,0.00338
20101223,-0.001591,-0.00166,11686474600,11706408800,500,1256.77,-0.001644
20101227,0.000807,0.000804,11695866700,11686474600,500,1257.54,0.000613
20101228,0.000765,0.000758,11704732900,11695866700,500,1258.51,0.000771
20101229,0.001216,0.001039,11716894400,11704732900,500,1259.78,0.001009
20101230,-0.001459,-0.001486,11699487100,11716894400,500,1257.88,-0.001508
20101231,-0.000271,-0.000276,11683073300,11699487100,500,1257.64,-0.000191
20110103,0.011325,0.011291,11815016800,11683073300,500,1271.87,0.011315
20110104,-0.001309,-0.001326,11798066500,11815016800,500,1270.2,-0.001313
20110105,0.005164,0.005039,11857520100,11798066500,500,1276.56,0.005007
20110106,-0.001715,-0.002089,11832746800,11857520100,500,1273.85,-0.002123
20110107,-0.001755,-0.001757,11812045000,11832746800,500,1271.5,-0.001845
20110110,-0.001549,-0.001549,11794102600,11812045000,500,1269.75,-0.001376
20110111,0.003829,0.003829,11839262900,11794102600,500,1274.48,0.003725
20110112,0.009032,0.008924,11944916900,11839262900,500,1285.96,0.009008
20110113,-0.001697,-0.001697,11924646700,11944916900,500,1283.76,-0.001711
20110114,0.007206,0.007172,12010179900,11924646700,500,1293.24,0.007385
20110118,0.001387,0.001364,12034375600,12010179900,500,1295.02,0.001376
20110119,-0.00996,-0.010094,11912895900,12034375600,500,1281.92,-0.010116
20110120,-0.001058,-0.001059,11894610700,11912895900,500,1280.26,-0.001295
20110121,0.002205,0.002183,11920658600,11894610700,500,1283.35,0.002414
20110124,0.005643,0.005643,11988075000,11920658600,500,1290.84,0.005836
20110125,0.0004,0.000372,11992532700,11988075000,500,1291.18,0.000263
20110126,0.00433,0.004295,12044104600,11992532700,500,1296.63,0.004221
20110127,0.002442,0.002392,12072929000,12044104600,500,1299.54,0.002244
20110128,-0.017916,-0.017941,11856072000,12072929000,500,1276.34,-0.017852
20110131,0.007465,0.007465,11992702700,11856072000,500,1286.12,0.007663
20110201,0.016542,0.016539,12191073900,11992702700,500,1307.59,0.016694
20110202,-0.00247,-0.002646,12158822400,12191073900,500,1304.03,-0.002723
20110203,0.002366,0.002231,12185947200,12158822400,500,1307.1,0.002354
20110204,0.002751,0.002737,12218805400,12185947200,500,1310.87,0.002884
20110207,0.006562,0.006548,12298794500,12218805400,500,1319.05,0.00624
20110208,0.004593,0.004289,12351565600,12298794500,500,1324.57,0.004185
20110209,-0.00273,-0.002856,12316294900,12351565600,500,1320.88,-0.002786
20110210,0.000744,0.000665,12324562900,12316294900,500,1321.87,0.00075
20110211,0.005651,0.005507,12392569800,12324562900,500,1329.15,0.005507
20110214,0.00241,0.002213,12420016000,12392569800,500,1332.32,0.002385
20110215,-0.003153,-0.003281,12379278000,12420016000,500,1328.01,-0.003235
20110216,0.006311,0.006133,12455282400,12379278000,500,1336.32,0.006257
20110217,0.003255,0.003168,12494694000,12455282400,500,1340.43,0.003076
20110218,0.001846,0.001842,12516381400,12494694000,500,1343.01,0.001925
20110222,-0.020693,-0.020707,12257027400,12516381400,500,1315.44,-0.020529
20110223,-0.006134,-0.006183,12181127700,12257027400,500,1307.4,-0.006112
20110224,-0.000795,-0.001028,12168616100,12181127700,500,1306.1,-0.000994
20110225,0.010296,0.010031,12290520500,12168616100,500,1319.88,0.01055
20110228,0.005095,0.005042,12350222100,12286272800,499,1327.22,0.005561
20110301,-0.015745,-0.015746,12173761000,12342665100,499,1306.33,-0.01574
20110302,0.002,0.001837,12196541700,12173761000,500,1308.44,0.001615
20110303,0.017027,0.016987,12403795000,12196541700,500,1330.97,0.017219
20110304,-0.00728,-0.007284,12313081000,12403795000,500,1321.15,-0.007378
20110307,-0.008307,-0.008341,12210403900,12313081000,500,1310.13,-0.008341
20110308,0.00911,0.008916,12319250500,12210403900,500,1321.82,0.008923
20110309,-0.001122,-0.001316,12303036900,12319250500,500,1320.02,-0.001362
20110310,-0.018764,-0.018767,12072165000,12303036900,500,1295.11,-0.018871
20110311,0.007394,0.007093,12158218500,12072165000,500,1304.28,0.00708
20110314,-0.005894,-0.005926,12086170600,12158218500,500,1296.39,-0.006049
20110315,-0.011073,-0.011076,11952079200,12086170600,500,1281.87,-0.0112
20110316,-0.019374,-0.019406,11720143100,11952079200,500,1256.88,-0.019495
20110317,0.012992,0.012964,11872061100,11720143100,500,1273.72,0.013398
20110318,0.004214,0.004214,11922209000,11872061100,500,1279.2,0.004302
20110321,0.015058,0.015051,12099654200,11922209000,500,1298.38,0.014994
20110322,-0.003353,-0.003474,12057621700,12099654200,500,1293.77,-0.003551
20110323,0.002916,0.002906,12092688900,12057621700,500,1297.54,0.002914
20110324,0.009368,0.009337,12205562700,12092688900,500,1309.66,0.009341
20110325,0.003189,0.003189,12246419900,12205562700,500,1313.8,0.003161
20110328,-0.002774,-0.002774,12212413200,12246419900,500,1310.19,-0.002748
20110329,0.007224,0.007017,12298111800,12212413200,500,1319.44,0.00706
20110330,0.00672,0.006607,12379365800,12298111800,500,1328.26,0.006685
20110331,-0.001745,-0.001745,12360909700,12379365800,500,1325.83,-0.001829
20110401,0.004903,0.004895,12430097300,12348844300,499,1332.41,0.004963
20110404,0.000441,0.000325,12440468700,12430097300,500,1332.87,0.000345
20110405,8.9E-05,7.8E-05,12441438100,12440468700,500,1332.63,-0.00018
20110406,0.002602,0.002195,12468743500,12441438100,500,1335.54,0.002184
20110407,-0.001498,-0.001539,12449555600,12468743500,500,1333.51,-0.00152
20110408,-0.004034,-0.004035,12399501700,12449555600,500,1328.17,-0.004004
20110411,-0.002773,-0.002798,12364805800,12399501700,500,1324.46,-0.002793
20110412,-0.007576,-0.007586,12271012200,12364805800,500,1314.16,-0.007777
20110413,0.000442,0.000346,12275256200,12271012200,500,1314.41,0.00019
20110414,4.8E-05,3.3E-05,12275667000,12275256200,500,1314.52,8.4E-05
20110415,0.003814,0.003814,12322463400,12275667000,500,1319.68,0.003925
20110418,-0.011038,-0.01105,12186531600,12322463400,500,1305.14,-0.011018
20110419,0.005612,0.005586,12254620100,12186531600,500,1312.62,0.005731
20110420,0.013576,0.013549,12420661900,12254620100,500,1330.36,0.013515
20110421,0.005122,0.0051,12484066400,12420661900,500,1337.38,0.005277
20110425,-0.001708,-0.001714,12462670800,12484066400,500,1335.25,-0.001593
20110426,0.008955,0.008955,12574278900,12462670800,500,1347.24,0.00898
20110427,0.006536,0.006368,12654382200,12574278900,500,1355.66,0.00625
20110428,0.003551,0.003473,12704575000,12652228900,499,1360.48,0.003555
20110429,0.002302,0.002297,12721282000,12704575000,500,1363.61,0.002301
20110502,-0.00174,-0.00174,12699261800,12721282000,500,1361.22,-0.001753
